node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
1956,1729,17815,300,3820,True,140879,2.996220111846924,1,0,0,0,1,63,87,38,0,-63,-87,-38,Glioblastoma,EGFR,2025-11-28T23:49:17.932556
113146,150,13368,300,4690,True,289712,2.886659622192383,1,32,73,56,1,39,69,60,0,-7,4,-4,Glioblastoma,AHNAK2,2025-11-28T23:49:20.820226
5045,236,12409,300,3193,True,79066,2.4985949993133545,1,20,39,15,1,65,53,4,0,-45,-14,11,Glioblastoma,FURIN,2025-11-28T23:49:23.319579
133558,7,4445,300,4188,True,184268,1.147496223449707,1,0,1,0,1,0,1,0,0,0,0,0,Glioblastoma,MROH2B,2025-11-28T23:49:24.468008
79799,7,5055,300,4459,True,171006,1.3746039867401123,1,63,66,37,1,62,66,37,0,1,0,0,Glioblastoma,UGT2A3,2025-11-28T23:49:25.843458
653240,90,3837,300,6828,True,2231702,3.1362061500549316,1,36,49,4,1,37,47,4,0,-1,2,0,Glioblastoma,KRTAP4-11,2025-11-28T23:49:28.980486
9656,419,15135,300,7035,True,1135851,3.8634440898895264,1,0,0,0,1,23,92,113,0,-23,-92,-113,Glioblastoma,MDC1,2025-11-28T23:49:32.844867
54206,105,10714,300,3252,True,91655,2.30643367767334,1,40,46,17,1,50,46,15,0,-10,0,2,Glioblastoma,ERRFI1,2025-11-28T23:49:35.152177
26047,18,4918,300,5401,True,413587,1.354046106338501,1,17,17,2,1,13,17,2,0,4,0,0,Glioblastoma,CNTNAP2,2025-11-28T23:49:36.507485
285643,13,6445,300,8656,True,4094242,8.145925998687744,1,1,5,12,1,0,3,12,0,1,2,0,Glioblastoma,KIF4B,2025-11-28T23:49:44.654276
10188,117,12685,300,4471,True,165392,2.646433115005493,1,24,64,87,1,42,60,89,0,-18,4,-2,Glioblastoma,TNK2,2025-11-28T23:49:47.301551
5071,3416,18993,300,4904,True,242059,3.1729860305786133,1,0,0,0,1,75,139,76,0,-75,-139,-76,Glioblastoma,PARK2,2025-11-28T23:49:50.478583
5590,360,14500,300,5591,True,456248,3.069370746612549,1,0,0,0,1,47,68,84,0,-47,-68,-84,Glioblastoma,PRKCZ,2025-11-28T23:49:53.551329
4057,145,11783,300,5078,True,752744,3.2978029251098633,1,48,77,123,1,75,74,85,0,-27,3,38,Glioblastoma,LTF,2025-11-28T23:49:56.850009
255967,66,10513,300,8271,True,4810301,9.080528259277344,1,9,28,54,1,11,26,52,0,-2,2,2,Glioblastoma,PAN3,2025-11-28T23:50:05.931782
5601,174,12650,300,3145,True,50432,2.6252689361572266,1,76,165,109,1,126,127,100,0,-50,38,9,Glioblastoma,MAPK9,2025-11-28T23:50:08.564681
996,233,13107,300,6050,True,605406,3.166750907897949,1,23,56,83,1,59,122,130,0,-36,-66,-47,Glioblastoma,CDC27,2025-11-28T23:50:11.741101
138724,4,3800,300,5321,True,655596,1.5859360694885254,1,4,6,11,1,2,6,11,0,2,0,0,Glioblastoma,C9orf131,2025-11-28T23:50:13.327986
147945,6,1873,300,4784,True,172600,0.5404667854309082,1,2,1,8,1,1,1,8,0,1,0,0,Glioblastoma,NLRP4,2025-11-28T23:50:13.869287
6125,595,16283,300,15445,True,109595192,285.17067694664,1,0,0,0,1,6,21,33,0,-6,-21,-33,Glioblastoma,RPL5,2025-11-29T00:00:16.867763
3566,45,6511,300,2652,True,22287,1.3566389083862305,1,205,137,14,1,199,131,14,0,6,6,0,Glioblastoma,IL4R,2025-11-29T00:00:18.226849
1007,5,4675,300,4461,True,140195,1.0713748931884766,1,6,0,0,1,5,0,0,0,1,0,0,Glioblastoma,CDH9,2025-11-29T00:00:19.298836
10735,232,14503,300,6783,True,1618933,4.794212818145752,1,28,62,45,1,67,108,85,0,-39,-46,-40,Glioblastoma,STAG2,2025-11-29T00:00:24.093811
84467,15,3321,300,3444,True,129979,0.7182769775390625,1,115,115,40,1,104,115,40,0,11,0,0,Glioblastoma,FBN3,2025-11-29T00:00:24.812841
7157,2190,18456,300,4781,True,296296,3.2215352058410645,1,0,0,0,1,78,95,79,0,-78,-95,-79,Glioblastoma,TP53,2025-11-29T00:00:28.035136
1016,4,1898,300,4363,True,120328,0.5490670204162598,1,4,0,0,1,3,0,0,0,1,0,0,Glioblastoma,CDH18,2025-11-29T00:00:28.585039
2042,108,10506,300,4903,True,141357,2.3345489501953125,1,62,198,142,1,71,216,127,0,-9,-18,15,Glioblastoma,EPHA3,2025-11-29T00:00:30.920266
9723,2,1666,300,3335,True,62047,0.3054068088531494,1,1,2,3,1,0,2,3,0,1,0,0,Glioblastoma,SEMA3E,2025-11-29T00:00:31.226369
1021,208,13550,300,4791,True,287646,2.82330584526062,1,34,69,120,1,68,92,102,0,-34,-23,18,Glioblastoma,CDK6,2025-11-29T00:00:34.050319
2559,11,1487,300,1700,True,5114,0.1851201057434082,1,139,29,0,1,130,29,0,0,9,0,0,Glioblastoma,GABRA6,2025-11-29T00:00:34.236019
