node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
5562,254,13936,300,3912,True,226764,2.622692823410034,1,14,27,16,2,85,117,32,-1,-71,-90,-16,Autophagy,PRKAA1,2025-11-28T23:37:48.074152
5563,235,12975,300,3118,True,58938,2.4989168643951416,1,39,64,12,1,141,85,14,0,-102,-21,-2,Autophagy,PRKAA2,2025-11-28T23:37:50.573646
80317,28,6011,300,4615,True,203029,1.2854442596435547,1,21,39,106,1,21,39,106,0,0,0,0,Autophagy,ZKSCAN3,2025-11-28T23:37:51.859689
27072,60,10723,300,1876,True,20188,1.9566011428833008,1,32,13,6,1,42,12,2,0,-10,1,4,Autophagy,VPS41,2025-11-28T23:37:53.816946
7107,10,4641,300,1592,True,15339,0.6593301296234131,1,39,1,0,1,34,1,0,0,5,0,0,Autophagy,GPR137B,2025-11-28T23:37:54.476793
84938,38,4473,300,4914,True,454763,1.5209589004516602,1,36,29,12,1,24,28,12,0,12,1,0,Autophagy,ATG4C,2025-11-28T23:37:55.998387
54734,52,9672,300,2224,True,30357,1.8878059387207031,1,47,74,14,1,45,70,13,0,2,4,1,Autophagy,RAB39A,2025-11-28T23:37:57.886983
56270,64,8885,300,4700,True,1198469,3.0856821537017822,1,54,28,58,1,41,25,58,0,13,3,0,Autophagy,WDR45B,2025-11-28T23:38:00.973273
5071,3416,18993,300,4904,True,242059,3.3891489505767822,1,0,0,0,1,75,139,76,0,-75,-139,-76,Autophagy,PARK2,2025-11-28T23:38:04.363383
10193,146,11906,300,3651,True,145750,2.5757529735565186,1,56,109,77,1,98,82,72,0,-42,27,5,Autophagy,RNF41,2025-11-28T23:38:06.939783
440275,71,10960,300,6795,True,1791945,4.535588979721069,1,31,56,142,1,22,49,132,0,9,7,10,Autophagy,EIF2AK4,2025-11-28T23:38:11.476328
81876,212,14618,300,6751,True,843434,3.6830239295959473,1,7,36,73,1,16,75,123,0,-9,-39,-50,Autophagy,RAB1B,2025-11-28T23:38:15.160129
55254,49,3069,300,2309,True,9393,0.4357149600982666,1,428,123,4,1,402,122,4,0,26,1,0,Autophagy,TMEM39A,2025-11-28T23:38:15.596472
55255,128,10654,300,5738,True,787736,3.202883720397949,1,10,32,12,1,13,34,12,0,-3,-2,0,Autophagy,WDR41,2025-11-28T23:38:18.799978
472,319,15087,300,4533,True,459709,3.1564810276031494,1,0,0,0,1,83,55,45,0,-83,-55,-45,Autophagy,ATM,2025-11-28T23:38:21.957162
23001,106,11826,300,3133,True,64932,2.461148977279663,1,87,74,52,2,109,54,50,-1,-22,20,2,Autophagy,WDFY3,2025-11-28T23:38:24.419154
375260,7,7240,300,1736,True,19705,1.4666640758514404,1,3,1,0,1,2,1,0,0,1,0,0,Autophagy,WASH2P,2025-11-28T23:38:25.886351
79837,143,12305,300,3508,True,134394,2.65460205078125,1,58,92,83,1,76,114,84,0,-18,-22,-1,Autophagy,PIP4K2C,2025-11-28T23:38:28.541533
83933,40,6924,300,5999,True,644690,2.376217842102051,1,49,75,81,1,38,72,81,0,11,3,0,Autophagy,HDAC10,2025-11-28T23:38:30.918440
203228,1318,17272,300,5914,True,888561,3.8099119663238525,1,0,0,0,1,31,53,24,0,-31,-53,-24,Autophagy,C9orf72,2025-11-28T23:38:34.729025
8673,101,10326,300,5066,True,486014,2.7260549068450928,1,29,46,12,1,36,39,12,0,-7,7,0,Autophagy,VAMP8,2025-11-28T23:38:37.456087
8678,198,13475,300,4685,True,213484,2.850710153579712,1,28,80,118,1,61,121,126,0,-33,-41,-8,Autophagy,BECN1,2025-11-28T23:38:40.307495
140775,142,10563,300,4771,True,552563,2.781238079071045,1,39,127,47,1,48,129,48,0,-9,-2,-1,Autophagy,SMCR8,2025-11-28T23:38:43.089614
9706,24,6987,300,7190,True,1473799,3.4930648803710938,1,9,21,24,1,7,18,24,0,2,3,0,Autophagy,ULK2,2025-11-28T23:38:46.583424
84971,14,4326,300,4028,True,107967,0.9407820701599121,1,66,145,116,1,62,145,116,0,4,0,0,Autophagy,ATG4D,2025-11-28T23:38:47.525006
4077,371,14284,300,4245,True,193717,2.8317320346832275,1,0,0,0,1,54,80,23,0,-54,-80,-23,Autophagy,NBR1,2025-11-28T23:38:50.357407
9711,52,8163,300,3728,True,104560,1.897258996963501,1,45,93,19,1,48,79,19,0,-3,14,0,Autophagy,KIAA0226,2025-11-28T23:38:52.255393
26100,79,10743,300,5880,True,1060094,3.5863358974456787,1,34,70,66,1,40,68,64,0,-6,2,2,Autophagy,WIPI2,2025-11-28T23:38:55.842398
65018,679,15659,300,6712,True,1027623,3.922278881072998,1,0,0,0,1,22,71,40,0,-22,-71,-40,Autophagy,PINK1,2025-11-28T23:38:59.765311
285180,15,1390,300,3946,True,120399,0.3014793395996094,1,113,173,57,1,110,173,57,0,3,0,0,Autophagy,RUFY4,2025-11-28T23:39:00.067494
