node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,is_ad,timestamp
64763,206,0,12726,300,8058,True,23.643333333333334,2208,145.70747906526816,1,33,27,24,1,49,45,38,-16,-18,-14,1,33,27,24,1,49,45,38,-16,-18,-14,1,33,27,24,1,49,45,38,-16,-18,-14,1,33,27,24,1,49,45,38,-16,-18,-14,1,33,27,24,1,49,45,38,-16,-18,-14,1,14,25,58,1,31,44,69,-17,-19,-11,8.982146526069662e-17,0,-2.7142857142857117,19,-0.28571428571428337,2,4.857142857142856,34,-0.14285714285714313,1,-0.1428571428571455,1,0.4285714285714275,3,41.136892318725586,False,2025-11-30T01:04:15.927050
1289,46,0,9896,300,6173,True,35.72666666666667,2319,199.03840154324214,1,17,72,130,1,19,67,128,-2,5,2,1,17,72,130,1,19,67,128,-2,5,2,1,17,72,130,1,19,67,128,-2,5,2,1,17,72,130,1,19,67,128,-2,5,2,1,16,50,116,1,18,45,114,-2,5,2,1,17,53,138,1,19,47,134,-2,6,4,8.982146526069662e-17,0,-0.08571428571428424,1,-4.599999999999996,22,-0.05714285714285457,22,-1.7964293052139324e-16,0,0.14285714285714302,1,0.2857142857142858,2,4.322642087936401,False,2025-11-30T01:04:20.251039
7434,191,0,10045,300,3480,True,19.24,728,79.60277884596742,1,154,139,4,1,240,121,4,-86,18,0,1,154,139,4,1,240,121,4,-86,18,0,1,154,139,4,1,240,121,4,-86,18,0,1,154,139,4,1,240,121,4,-86,18,0,1,153,139,4,1,241,121,4,-88,18,0,1,129,173,7,1,218,152,7,-89,21,0,8.982146526069662e-17,0,-3.657142857142842,25,4.85714285714286,34,0.4285714285714284,3,-0.6000000000000055,3,0.4285714285714299,3,0.0,0,2.367205858230591,False,2025-11-30T01:04:22.619306
9493,1019,0,16645,300,8028,True,54.906666666666666,2319,224.80217515752722,1,0,0,0,1,39,127,83,-39,-127,-83,1,0,0,0,1,39,127,83,-39,-127,-83,1,0,0,0,1,39,127,83,-39,-127,-83,1,0,0,0,1,39,127,83,-39,-127,-83,1,0,0,0,1,21,132,75,-21,-132,-75,1,0,0,0,1,11,66,57,-11,-66,-57,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,5.542857142857137,28,8.285714285714272,66,4.399999999999998,26,9.808788061141968,False,2025-11-30T01:04:32.429238
29978,785,77,16192,300,5695,True,67.43666666666667,6070,429.7887535238162,1,0,0,0,1,81,88,57,-81,-88,-57,1,0,0,0,1,81,88,57,-81,-88,-57,1,0,0,0,1,81,88,57,-81,-88,-57,1,0,0,0,1,81,88,57,-81,-88,-57,1,0,0,0,1,64,98,89,-64,-98,-89,1,0,0,0,1,41,55,44,-41,-55,-44,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,7.171428571428565,40,3.85714285714285,43,-0.8857142857142899,45,4.5384252071380615,False,2025-11-30T01:04:36.969073
56616,268,0,13478,300,3888,True,38.64,3080,220.51978837888146,1,12,16,1,1,89,74,17,-77,-58,-16,1,12,16,1,1,89,74,17,-77,-58,-16,1,12,16,1,1,89,74,17,-77,-58,-16,1,12,16,1,1,89,74,17,-77,-58,-16,1,14,16,1,1,101,76,17,-87,-60,-16,1,11,43,88,1,76,84,74,-65,-41,14,8.982146526069662e-17,0,0.02857142857142968,3,3.8571428571428568,27,12.428571428571425,87,0.857142857142853,22,2.257142857142853,19,4.285714285714282,30,3.375120162963867,False,2025-11-30T01:04:40.345125
5420,86,0,11501,300,3593,True,45.02333333333333,3080,249.89371631866928,1,61,103,3,1,71,88,3,-10,15,0,1,61,103,3,1,71,88,3,-10,15,0,1,61,103,3,1,71,88,3,-10,15,0,1,61,103,3,1,71,88,3,-10,15,0,1,59,143,28,1,66,129,27,-7,14,1,1,50,80,69,1,57,75,59,-7,5,10,8.982146526069662e-17,0,-1.742857142857141,11,0.14285714285714793,63,11.571428571428568,66,0.685714285714285,3,-1.514285714285712,10,1.5142857142857136,10,2.670543909072876,False,2025-11-30T01:04:43.016922
79153,38,0,4240,300,4380,True,41.02333333333333,2208,192.14091041617232,1,270,48,5,1,244,48,5,26,0,0,1,270,48,5,1,244,48,5,26,0,0,1,270,48,5,1,244,48,5,26,0,0,1,270,48,5,1,244,48,5,26,0,0,1,282,71,15,1,254,71,15,28,0,0,1,245,51,44,1,217,51,44,28,0,0,8.982146526069662e-17,0,-2.542857142857124,37,2.4000000000000012,23,6.428571428571426,39,0.45714285714285957,2,0.0,0,0.0,0,1.5264692306518555,False,2025-11-30T01:04:44.544372
5426,128,0,12230,300,6105,True,33.876666666666665,1446,138.79075901834707,1,60,96,94,1,84,107,87,-24,-11,7,1,60,96,94,1,84,107,87,-24,-11,7,1,60,96,94,1,84,107,87,-24,-11,7,1,60,96,94,1,84,107,87,-24,-11,7,1,56,102,90,1,81,116,84,-25,-14,6,1,40,71,58,1,63,90,51,-23,-19,7,8.982146526069662e-17,0,-3.1999999999999957,20,-3.057142857142844,31,-5.485714285714269,36,0.057142857142855046,2,-1.4000000000000006,8,-0.08571428571428545,1,6.3740551471710205,False,2025-11-30T01:04:50.919358
5429,80,0,10398,300,2598,True,78.69,6070,440.57623695186584,1,114,106,3,1,127,122,1,-13,-16,2,1,114,106,3,1,127,122,1,-13,-16,2,1,114,106,3,1,127,122,1,-13,-16,2,1,114,106,3,1,127,122,1,-13,-16,2,1,126,95,13,1,137,102,4,-11,-7,9,1,45,83,39,1,49,86,13,-4,-3,26,8.982146526069662e-17,0,-8.828571428571417,81,-4.228571428571418,23,5.999999999999997,36,1.4571428571428546,9,2.6285714285714263,13,4.028571428571428,24,2.3031091690063477,False,2025-11-30T01:04:53.223514
199990,61,7,8328,300,3803,True,42.51,3080,239.15002940971314,1,107,67,32,1,100,66,32,7,1,0,1,107,67,32,1,100,66,32,7,1,0,1,107,67,32,1,100,66,32,7,1,0,1,107,67,32,1,100,66,32,7,1,0,1,123,84,37,1,119,82,37,4,2,0,1,104,102,47,1,102,94,47,2,8,0,8.982146526069662e-17,0,0.9428571428571483,19,6.457142857142863,35,2.571428571428573,15,-0.9714285714285704,5,1.0857142857142854,7,0.0,0,2.101623058319092,False,2025-11-30T01:04:55.326204
25913,233,0,11054,300,2976,True,36.513333333333335,2319,210.56787462056556,1,42,37,1,1,109,56,0,-67,-19,1,1,42,37,1,1,109,56,0,-67,-19,1,1,42,37,1,1,109,56,0,-67,-19,1,1,42,37,1,1,109,56,0,-67,-19,1,1,42,65,6,1,103,73,3,-61,-8,3,1,29,54,33,1,71,41,14,-42,13,19,8.982146526069662e-17,0,-1.857142857142852,13,4.828571428571432,28,4.999999999999997,32,4.0857142857142765,25,5.514285714285712,32,2.742857142857142,18,2.6477131843566895,False,2025-11-30T01:04:57.974956
30012,258,0,9736,300,2679,True,10.513333333333334,464,53.36930911634097,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,75,46,7,1,186,44,2,-111,2,5,8.982146526069662e-17,0,2.5714285714285707,18,0.7142857142857175,5,0.7142857142857142,5,-0.14285714285715176,1,-0.2857142857142852,2,0.42857142857142844,3,2.3374719619750977,False,2025-11-30T01:05:00.313735
56649,308,0,11264,300,2297,True,13.06,568,62.99647926670188,1,0,0,0,1,154,27,6,-154,-27,-6,1,0,0,0,1,154,27,6,-154,-27,-6,1,0,0,0,1,154,27,6,-154,-27,-6,1,0,0,0,1,154,27,6,-154,-27,-6,1,0,0,0,1,154,27,6,-154,-27,-6,1,0,0,0,1,198,50,11,-198,-50,-11,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-6.285714285714294,44,-3.2857142857142843,23,-0.7142857142857143,5,2.6152827739715576,False,2025-11-30T01:05:02.931794
56650,70,0,8422,300,3285,True,33.89333333333333,2208,176.9034631907722,1,143,110,0,1,146,103,0,-3,7,0,1,143,110,0,1,146,103,0,-3,7,0,1,143,110,0,1,146,103,0,-3,7,0,1,143,110,0,1,146,103,0,-3,7,0,1,127,154,3,1,132,147,3,-5,7,0,1,130,182,32,1,134,176,28,-4,6,4,8.982146526069662e-17,0,-3.2285714285714135,16,14.05714285714286,72,4.828571428571426,32,-0.31428571428571417,2,-0.1428571428571424,1,0.5714285714285711,4,1.9531967639923096,False,2025-11-30T01:05:04.886376
1363,45,0,7307,300,3277,True,27.486666666666668,2208,169.52849265602,1,281,16,3,1,258,16,3,23,0,0,1,281,16,3,1,258,16,3,23,0,0,1,281,16,3,1,258,16,3,23,0,0,1,281,16,3,1,258,16,3,23,0,0,1,281,16,3,1,258,16,3,23,0,0,1,281,37,37,1,263,34,37,18,3,0,8.982146526069662e-17,0,1.532953007115889e-14,0,3.0000000000000004,21,4.857142857142855,34,-0.7142857142857119,5,0.4285714285714284,3,0.0,0,2.0958328247070312,False,2025-11-30T01:05:06.983390
142678,66,0,9725,300,4131,True,35.82333333333333,3080,198.23532847491023,1,59,87,10,1,54,77,10,5,10,0,1,59,87,10,1,54,77,10,5,10,0,1,59,87,10,1,54,77,10,5,10,0,1,59,87,10,1,54,77,10,5,10,0,1,68,109,30,1,62,99,30,6,10,0,1,52,92,46,1,47,84,46,5,8,0,8.982146526069662e-17,0,-0.22857142857142404,16,2.6000000000000076,22,6.857142857142855,36,0.08571428571428592,1,-0.2857142857142853,2,0.0,0,2.5975120067596436,False,2025-11-30T01:05:09.581943
5465,78,0,9445,300,2339,True,42.14,2208,183.6780346149207,1,154,29,0,1,155,25,0,-1,4,0,1,154,29,0,1,155,25,0,-1,4,0,1,154,29,0,1,155,25,0,-1,4,0,1,154,29,0,1,155,25,0,-1,4,0,1,189,43,1,1,197,39,1,-8,4,0,1,176,73,15,1,183,58,15,-7,15,0,8.982146526069662e-17,0,6.1428571428571495,35,7.485714285714286,44,2.2285714285714273,15,-1.4571428571428566,7,1.5714285714285712,11,0.0,0,1.9967877864837646,False,2025-11-30T01:05:11.579881
142686,49,0,5651,300,4157,True,37.19,3080,216.7201588070047,1,44,94,40,1,38,82,40,6,12,0,1,44,94,40,1,38,82,40,6,12,0,1,44,94,40,1,38,82,40,6,12,0,1,44,94,40,1,38,82,40,6,12,0,1,44,98,45,1,38,86,45,6,12,0,1,51,96,95,1,42,86,95,9,10,0,8.982146526069662e-17,0,1.0000000000000038,7,0.6285714285714348,4,8.285714285714285,55,0.42857142857142866,3,-0.28571428571428437,2,0.0,0,1.9731321334838867,False,2025-11-30T01:05:13.554094
25962,2939,0,18391,300,4584,True,48.00333333333333,1482,180.20711229644135,1,0,0,0,1,139,93,35,-139,-93,-35,1,0,0,0,1,139,93,35,-139,-93,-35,1,0,0,0,1,139,93,35,-139,-93,-35,1,0,0,0,1,139,93,35,-139,-93,-35,1,0,0,0,1,117,233,129,-117,-233,-129,1,0,0,0,1,89,110,33,-89,-110,-33,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,9.028571428571412,50,-14.42857142857143,140,-7.771428571428572,96,3.4855189323425293,False,2025-11-30T01:05:17.040580
1388,66,0,8016,300,4472,True,9.51,730,63.43960303574837,1,51,51,21,1,51,48,21,0,3,0,1,51,51,21,1,51,48,21,0,3,0,1,51,51,21,1,51,48,21,0,3,0,1,51,51,21,1,51,48,21,0,3,0,1,51,51,21,1,51,48,21,0,3,0,1,58,66,40,1,55,59,40,3,7,0,8.982146526069662e-17,0,1.0000000000000049,7,2.142857142857146,15,2.7142857142857153,19,0.4285714285714284,3,0.5714285714285713,4,0.0,0,10.480978965759277,False,2025-11-30T01:05:27.522637
30061,41,0,4530,300,8753,True,45.36666666666667,2319,231.1387870715101,1,38,33,12,1,18,33,12,20,0,0,1,38,33,12,1,18,33,12,20,0,0,1,38,33,12,1,18,33,12,20,0,0,1,38,33,12,1,18,33,12,20,0,0,1,39,39,17,1,18,39,17,21,0,0,1,33,30,24,1,12,29,24,21,1,0,8.982146526069662e-17,0,-0.6285714285714271,6,0.08571428571429048,9,2.1428571428571432,12,0.22857142857143073,1,0.14285714285714277,1,0.0,0,28.829610586166382,False,2025-11-30T01:05:56.353588
9584,1037,0,17625,300,8916,True,66.67333333333333,3150,327.91107527634523,1,0,0,0,1,41,172,219,-41,-172,-219,1,0,0,0,1,41,172,219,-41,-172,-219,1,0,0,0,1,41,172,219,-41,-172,-219,1,0,0,0,1,41,172,219,-41,-172,-219,1,0,0,0,1,29,165,328,-29,-165,-328,1,0,0,0,1,16,60,105,-16,-60,-105,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.599999999999995,25,16.59999999999998,112,6.942857142857102,223,10.651708126068115,False,2025-11-30T01:06:07.006586
85364,173,0,13416,300,8050,True,24.506666666666668,666,87.47443410632745,1,31,52,31,1,37,56,30,-6,-4,1,1,31,52,31,1,37,56,30,-6,-4,1,1,31,52,31,1,37,56,30,-6,-4,1,1,31,52,31,1,37,56,30,-6,-4,1,1,28,66,41,1,34,70,49,-6,-4,-8,1,11,43,56,1,14,46,62,-3,-3,-6,8.982146526069662e-17,0,-3.1142857142857134,20,-0.08571428571428186,23,4.428571428571431,25,0.42857142857142794,3,0.14285714285714254,1,-1.7714285714285707,9,18.6511812210083,False,2025-11-30T01:06:25.659280
5495,213,0,13465,300,4502,True,48.89666666666667,2319,220.25883105009788,1,35,89,74,1,103,136,59,-68,-47,15,1,35,89,74,1,103,136,59,-68,-47,15,1,35,89,74,1,103,136,59,-68,-47,15,1,35,89,74,1,103,136,59,-68,-47,15,1,49,133,140,1,119,192,122,-70,-59,18,1,37,83,119,1,90,122,135,-53,-39,-16,8.982146526069662e-17,0,1.4857142857142878,14,2.9142857142857266,50,12.085714285714289,66,1.9714285714285709,17,0.11428571428571394,20,-4.171428571428567,34,3.2268781661987305,False,2025-11-30T01:06:28.888273
5514,178,0,13455,300,7780,True,41.36333333333334,3080,240.1345414322748,1,18,61,73,1,28,71,78,-10,-10,-5,1,18,61,73,1,28,71,78,-10,-10,-5,1,18,61,73,1,28,71,78,-10,-10,-5,1,18,61,73,1,28,71,78,-10,-10,-5,1,22,76,145,1,29,87,156,-7,-11,-11,1,13,40,113,1,16,47,133,-3,-7,-20,8.982146526069662e-17,0,-0.37142857142857005,9,-1.71428571428571,36,11.885714285714283,72,1.2571428571428556,7,0.3428571428571425,4,-2.6571428571428566,15,12.723036050796509,False,2025-11-30T01:06:41.612431
9612,246,0,14220,300,5394,True,37.553333333333335,3080,238.9877831373162,1,50,92,17,1,86,136,17,-36,-44,0,1,50,92,17,1,86,136,17,-36,-44,0,1,50,92,17,1,86,136,17,-36,-44,0,1,50,92,17,1,86,136,17,-36,-44,0,1,49,101,43,1,83,141,58,-34,-40,-15,1,45,77,50,1,65,125,91,-20,-48,-41,8.982146526069662e-17,0,-0.7999999999999956,5,-1.3714285714285632,24,6.942857142857141,33,2.457142857142853,16,-0.22857142857142979,8,-7.1428571428571415,41,3.846053123474121,False,2025-11-30T01:06:45.460434
64919,71,0,7720,300,5326,True,39.97,2208,190.66202846922616,1,79,172,87,1,81,168,87,-2,4,0,1,79,172,87,1,81,168,87,-2,4,0,1,79,172,87,1,81,168,87,-2,4,0,1,79,172,87,1,81,168,87,-2,4,0,1,70,182,96,1,73,178,95,-3,4,1,1,49,116,94,1,52,104,92,-3,12,2,8.982146526069662e-17,0,-5.057142857142853,30,-7.142857142857128,66,1.771428571428574,9,-0.2285714285714285,1,1.1428571428571428,8,0.3714285714285713,2,3.530172824859619,False,2025-11-30T01:06:48.992669
26010,128,0,12064,300,6801,True,46.20666666666666,2208,202.3942455264532,1,28,56,58,1,31,55,60,-3,1,-2,1,28,56,58,1,31,55,60,-3,1,-2,1,28,56,58,1,31,55,60,-3,1,-2,1,28,56,58,1,31,55,60,-3,1,-2,1,28,96,128,1,31,95,132,-3,1,-4,1,21,86,135,1,26,86,142,-5,0,-7,8.982146526069662e-17,0,-0.9999999999999952,7,7.7142857142857135,40,16.999999999999996,77,-0.2857142857142858,2,-0.14285714285714274,1,-0.8857142857142856,5,13.345409870147705,False,2025-11-30T01:07:02.339066
5538,258,0,13957,300,7205,True,45.81,2319,207.85491871334997,1,14,15,53,1,33,68,96,-19,-53,-43,1,14,15,53,1,33,68,96,-19,-53,-43,1,14,15,53,1,33,68,96,-19,-53,-43,1,14,15,53,1,33,68,96,-19,-53,-43,1,10,18,65,1,29,75,113,-19,-57,-48,1,3,6,13,1,23,24,41,-20,-18,-28,8.982146526069662e-17,0,-1.9142857142857126,11,-1.0285714285714262,12,-4.68571428571428,52,-0.14285714285714457,1,4.6571428571428495,39,1.7142857142857089,20,8.623705863952637,False,2025-11-30T01:07:10.964441
85414,96,0,9433,300,4453,True,40.013333333333335,3150,240.42928237263914,1,46,167,64,1,56,125,55,-10,42,9,1,46,167,64,1,56,125,55,-10,42,9,1,46,167,64,1,56,125,55,-10,42,9,1,46,167,64,1,56,125,55,-10,42,9,1,28,168,167,1,31,119,158,-3,49,9,1,20,104,88,1,21,57,71,-1,47,17,8.982146526069662e-17,0,-5.257142857142854,26,-8.9142857142857,64,12.257142857142856,103,1.885714285714285,9,1.3142857142857174,7,1.1428571428571426,8,2.47365403175354,False,2025-11-30T01:07:13.439194
100287932,75,0,10688,300,4450,True,50.836666666666666,2208,205.2634972960907,1,28,75,16,2,42,77,16,-14,-2,0,1,28,75,16,2,42,77,16,-14,-2,0,1,28,75,16,2,42,77,16,-14,-2,0,1,28,75,16,2,42,77,16,-14,-2,0,1,29,75,52,2,40,77,52,-11,-2,0,1,23,45,76,2,36,46,76,-13,-1,0,8.982146526069662e-17,0,-0.6285714285714261,6,-4.285714285714282,30,11.657142857142853,60,0.39999999999999875,3,0.1428571428571426,1,0.0,0,2.6743900775909424,False,2025-11-30T01:07:16.114634
26050,51,0,8050,300,4592,True,38.54333333333334,2319,191.13276743899482,1,63,304,31,1,60,294,31,3,10,0,1,63,304,31,1,60,294,31,3,10,0,1,63,304,31,1,60,294,31,3,10,0,1,63,304,31,1,60,294,31,3,10,0,1,68,342,44,1,65,331,44,3,11,0,1,48,252,106,1,45,245,106,3,7,0,8.982146526069662e-17,0,-1.71428571428571,20,-4.171428571428552,90,11.828571428571426,75,5.988097684046442e-17,0,-0.3428571428571425,4,0.0,0,2.110090970993042,False,2025-11-30T01:07:18.225777
5573,303,0,14853,300,6038,True,53.67333333333333,3080,235.4391640223766,1,0,0,0,2,59,97,94,-59,-97,-94,1,0,0,0,2,59,97,94,-59,-97,-94,1,0,0,0,2,59,97,94,-59,-97,-94,1,0,0,0,2,59,97,94,-59,-97,-94,1,0,0,0,2,67,122,133,-67,-122,-133,1,0,0,0,2,38,102,125,-38,-102,-125,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.3142857142857096,29,-2.8571428571428568,25,-7.77142857142858,39,4.862289905548096,False,2025-11-30T01:07:23.088955
64969,284,0,13280,300,10262,True,18.453333333333333,2208,141.17944074435516,1,2,12,11,1,16,32,44,-14,-20,-33,1,2,12,11,1,16,32,44,-14,-20,-33,1,2,12,11,1,16,32,44,-14,-20,-33,1,2,12,11,1,16,32,44,-14,-20,-33,1,2,12,11,1,16,32,44,-14,-20,-33,1,3,18,7,1,15,34,36,-12,-16,-29,8.982146526069662e-17,0,0.14285714285714296,1,0.8571428571428573,6,-0.5714285714285711,4,0.2857142857142848,2,0.5714285714285706,4,0.5714285714285677,4,144.15628910064697,False,2025-11-30T01:09:47.247259
26061,37,0,8105,300,3937,True,43.79,3150,243.74772320304174,1,63,98,13,1,60,93,13,3,5,0,1,63,98,13,1,60,93,13,3,5,0,1,63,98,13,1,60,93,13,3,5,0,1,63,98,13,1,60,93,13,3,5,0,1,62,76,26,1,59,71,26,3,5,0,1,52,36,23,1,49,35,23,3,1,0,8.982146526069662e-17,0,-1.6571428571428535,11,-10.742857142857131,62,2.542857142857143,13,5.988097684046442e-17,0,-0.5714285714285711,4,0.0,0,2.262361764907837,False,2025-11-30T01:09:49.510664
64975,200,0,12104,300,9798,True,33.55,2208,185.68177302399212,1,34,40,17,1,43,40,22,-9,0,-5,1,34,40,17,1,43,40,22,-9,0,-5,1,34,40,17,1,43,40,22,-9,0,-5,1,34,40,17,1,43,40,22,-9,0,-5,1,33,48,22,1,42,49,30,-9,-1,-8,1,18,31,63,1,24,32,63,-6,-1,0,8.982146526069662e-17,0,-2.3714285714285683,16,-0.599999999999995,17,6.999999999999997,46,0.4285714285714272,3,-0.22857142857142848,1,0.4571428571428568,8,204.59564995765686,False,2025-11-30T01:13:14.107154
85456,166,0,13539,300,6636,True,41.846666666666664,2208,190.35476481792855,1,25,102,101,1,41,169,130,-16,-67,-29,1,25,102,101,1,41,169,130,-16,-67,-29,1,25,102,101,1,41,169,130,-16,-67,-29,1,25,102,101,1,41,169,130,-16,-67,-29,1,25,131,194,1,44,195,248,-19,-64,-54,1,21,86,156,1,33,107,188,-12,-21,-32,8.982146526069662e-17,0,-0.5714285714285687,4,0.2000000000000063,45,15.82857142857143,93,0.31428571428571306,7,6.82857142857142,46,-2.571428571428572,25,4.197552919387817,False,2025-11-30T01:13:18.306881
64978,244,0,12763,300,7956,True,28.183333333333334,3080,224.82350793949954,1,35,26,14,1,65,20,23,-30,6,-9,1,35,26,14,1,65,20,23,-30,6,-9,1,35,26,14,1,65,20,23,-30,6,-9,1,35,26,14,1,65,20,23,-30,6,-9,1,35,26,14,1,65,20,23,-30,6,-9,1,26,39,19,1,53,53,34,-27,-14,-15,8.982146526069662e-17,0,-1.2857142857142843,9,1.8571428571428563,13,0.7142857142857144,5,0.4285714285714265,3,-2.857142857142856,20,-0.8571428571428574,6,178.08445191383362,False,2025-11-30T01:16:16.395421
407006,89,0,8705,300,8135,True,47.696666666666665,6070,405.88730536388493,1,3,29,48,1,3,23,42,0,6,6,1,3,29,48,1,3,23,42,0,6,6,1,3,29,48,1,3,23,42,0,6,6,1,3,29,48,1,3,23,42,0,6,6,1,3,29,48,1,3,23,42,0,6,6,1,2,32,54,1,2,26,47,0,6,7,8.982146526069662e-17,0,-0.1428571428571427,1,0.42857142857143227,3,0.8571428571428655,6,0.0,0,1.1976195368092883e-16,0,0.1428571428571429,1,17.629117965698242,False,2025-11-30T01:16:34.026171
9702,158,0,12180,300,2865,True,61.57666666666667,6070,387.4445647946153,1,109,53,0,1,165,23,0,-56,30,0,1,109,53,0,1,165,23,0,-56,30,0,1,109,53,0,1,165,23,0,-56,30,0,1,109,53,0,1,165,23,0,-56,30,0,1,121,66,0,1,186,32,0,-65,34,0,1,63,84,23,1,94,51,15,-31,33,8,8.982146526069662e-17,0,-5.542857142857127,58,5.542857142857143,31,3.2857142857142843,23,2.7999999999999927,34,0.771428571428574,4,1.1428571428571421,8,2.9668970108032227,False,2025-11-30T01:16:36.995377
5629,38,0,7331,300,8245,True,67.02333333333333,2319,272.78462100264295,1,27,28,29,1,24,26,29,3,2,0,1,27,28,29,1,24,26,29,3,2,0,1,27,28,29,1,24,26,29,3,2,0,1,27,28,29,1,24,26,29,3,2,0,1,23,19,32,1,23,17,32,0,2,0,1,14,15,12,1,12,12,12,2,3,0,8.982146526069662e-17,0,-2.1999999999999975,13,-2.6285714285714246,13,-2.171428571428568,20,-0.3999999999999996,3,0.14285714285714296,1,0.0,0,13.506638765335083,False,2025-11-30T01:16:50.503158
5631,196,0,13003,300,4939,True,44.45,6070,357.9530055281932,1,51,100,21,1,93,128,17,-42,-28,4,1,51,100,21,1,93,128,17,-42,-28,4,1,51,100,21,1,93,128,17,-42,-28,4,1,51,100,21,1,93,128,17,-42,-28,4,1,48,114,34,1,94,157,32,-46,-43,2,1,26,77,55,1,68,88,41,-42,-11,14,8.982146526069662e-17,0,-3.8285714285714265,25,-2.085714285714276,37,5.971428571428571,34,-0.3428571428571475,4,1.1428571428571432,32,1.2571428571428571,12,3.634031057357788,False,2025-11-30T01:16:54.138705
140801,115,0,10464,300,9400,True,30.02,2208,153.70579993394307,1,27,35,54,1,27,37,57,0,-2,-3,1,27,35,54,1,27,37,57,0,-2,-3,1,27,35,54,1,27,37,57,0,-2,-3,1,27,35,54,1,27,37,57,0,-2,-3,1,17,49,74,1,17,51,78,0,-2,-4,1,3,11,20,1,3,12,20,0,-1,0,8.982146526069662e-17,0,-4.285714285714283,24,-2.228571428571426,38,-3.1428571428571375,54,0.0,0,0.1428571428571426,1,0.3428571428571427,4,241.26933121681213,False,2025-11-30T01:20:55.409087
26123,332,0,11490,300,5165,True,3.9766666666666666,193,20.796701394425245,1,0,0,0,1,64,40,2,-64,-40,-2,1,0,0,0,1,64,40,2,-64,-40,-2,1,0,0,0,1,64,40,2,-64,-40,-2,1,0,0,0,1,64,40,2,-64,-40,-2,1,0,0,0,1,64,40,2,-64,-40,-2,1,0,0,0,1,61,53,5,-61,-53,-5,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.4285714285714265,3,-1.8571428571428579,13,-0.42857142857142844,3,8.49808406829834,False,2025-11-30T01:21:03.916615
83478,480,0,14731,300,5970,True,40.70333333333333,2319,204.98377656672136,1,0,0,0,1,41,81,28,-41,-81,-28,1,0,0,0,1,41,81,28,-41,-81,-28,1,0,0,0,1,41,81,28,-41,-81,-28,1,0,0,0,1,41,81,28,-41,-81,-28,1,0,0,0,1,41,81,28,-41,-81,-28,1,0,0,0,1,26,47,28,-26,-47,-28,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.1428571428571375,15,4.857142857142851,34,-1.9161912588948613e-15,0,5.593116044998169,False,2025-11-30T01:21:09.510869
388633,198,0,8148,300,1578,True,16.80666666666667,1070,100.06046149981299,1,273,15,0,3,309,13,0,-36,2,0,1,273,15,0,3,309,13,0,-36,2,0,1,273,15,0,3,309,13,0,-36,2,0,1,273,15,0,3,309,13,0,-36,2,0,1,273,15,0,3,309,13,0,-36,2,0,1,284,32,0,2,333,29,0,-49,3,0,8.982146526069662e-17,0,1.5714285714285887,11,2.4285714285714284,17,0.0,0,-1.8571428571428579,13,0.14285714285714296,1,0.0,0,2.027160167694092,False,2025-11-30T01:21:11.539105
