node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
55716,945,15484,300,3507,True,68160,2.739625930786133,1,0,0,0,1,141,290,31,0,-141,-290,-31,Top_Candidates,55716,2025-11-29T00:10:20.299148
55294,941,16897,300,6206,True,793705,3.46586275100708,1,0,0,0,1,34,73,52,0,-34,-73,-52,Top_Candidates,55294,2025-11-29T00:10:23.765655
3178,938,17476,300,9110,True,5374005,10.26729679107666,1,0,0,0,1,12,19,40,0,-12,-19,-40,Top_Candidates,3178,2025-11-29T00:10:34.034125
10551,934,17160,300,5091,True,806602,3.5520031452178955,1,0,0,0,1,73,133,70,0,-73,-133,-70,Top_Candidates,10551,2025-11-29T00:10:37.586781
3020,928,15457,300,6804,True,1345887,4.288435935974121,1,0,0,0,1,27,38,49,0,-27,-38,-49,Top_Candidates,3020,2025-11-29T00:10:41.876358
5371,924,17204,300,4565,True,183951,3.066136121749878,1,0,0,0,1,92,187,114,0,-92,-187,-114,Top_Candidates,5371,2025-11-29T00:10:44.943187
2547,918,17450,300,5220,True,585679,3.562620162963867,1,0,0,0,1,44,56,58,0,-44,-56,-58,Top_Candidates,2547,2025-11-29T00:10:48.506406
10013,916,17299,300,6852,True,1122395,4.2337729930877686,1,0,0,0,1,23,55,81,0,-23,-55,-81,Top_Candidates,10013,2025-11-29T00:10:52.740832
10614,910,16338,300,7092,True,2834478,6.534390211105347,1,0,0,0,1,8,50,29,0,-8,-50,-29,Top_Candidates,10614,2025-11-29T00:10:59.275980
8350,910,15913,300,6244,True,686699,3.5829551219940186,1,0,0,0,1,45,89,89,0,-45,-89,-89,Top_Candidates,8350,2025-11-29T00:11:02.859603
23363,906,16358,300,6820,True,1145059,4.390005111694336,1,0,0,0,1,37,107,145,0,-37,-107,-145,Top_Candidates,23363,2025-11-29T00:11:07.250194
3276,902,16993,300,8056,True,3500187,8.324748039245605,1,0,0,0,1,19,49,80,0,-19,-49,-80,Top_Candidates,3276,2025-11-29T00:11:15.575701
391,899,15416,300,5052,True,674800,3.73429012298584,1,0,0,0,1,34,35,17,0,-34,-35,-17,Top_Candidates,391,2025-11-29T00:11:19.310633
3609,897,17686,300,10602,True,18915776,40.06451606750488,1,0,0,0,1,34,33,57,0,-34,-33,-57,Top_Candidates,3609,2025-11-29T00:11:59.375934
124245,887,16451,300,9006,True,4065191,9.67008900642395,1,0,0,0,1,8,27,67,0,-8,-27,-67,Top_Candidates,124245,2025-11-29T00:12:09.047624
1894,886,16056,300,5478,True,1034511,4.173530101776123,1,0,0,0,1,36,106,106,0,-36,-106,-106,Top_Candidates,1894,2025-11-29T00:12:13.222025
8454,883,17043,300,5252,True,699002,3.8406999111175537,1,0,0,0,1,39,48,71,0,-39,-48,-71,Top_Candidates,8454,2025-11-29T00:12:17.063385
7879,883,16725,300,5959,True,526382,3.656229019165039,1,0,0,0,1,56,119,111,0,-56,-119,-111,Top_Candidates,7879,2025-11-29T00:12:20.720458
5478,873,17354,300,6083,True,641425,3.90828013420105,1,0,0,0,1,69,114,149,0,-69,-114,-149,Top_Candidates,5478,2025-11-29T00:12:24.629820
1457,867,16773,300,7140,True,1617473,5.095244646072388,1,0,0,0,1,33,88,66,0,-33,-88,-66,Top_Candidates,1457,2025-11-29T00:12:29.726119
3069,865,16713,300,7528,True,1846914,5.4569411277771,1,0,0,0,1,31,71,80,0,-31,-71,-80,Top_Candidates,3069,2025-11-29T00:12:35.183711
56257,856,16417,300,9178,True,4057106,9.48357105255127,1,0,0,0,1,8,25,41,0,-8,-25,-41,Top_Candidates,56257,2025-11-29T00:12:44.668654
1540,855,16760,300,7066,True,1401549,4.787135124206543,1,0,0,0,1,17,64,27,0,-17,-64,-27,Top_Candidates,1540,2025-11-29T00:12:49.456690
9820,847,16648,300,6604,True,1209658,4.830598831176758,1,0,0,0,1,19,45,27,0,-19,-45,-27,Top_Candidates,9820,2025-11-29T00:12:54.288020
6194,847,16916,300,11095,True,10906991,23.882957935333252,1,0,0,0,1,8,29,35,0,-8,-29,-35,Top_Candidates,6194,2025-11-29T00:13:18.172583
3066,844,16831,300,6750,True,1224810,4.518625020980835,1,0,0,0,1,19,45,39,0,-19,-45,-39,Top_Candidates,3066,2025-11-29T00:13:22.691959
2130,842,17003,300,4588,True,614649,3.738055944442749,1,0,0,0,1,64,80,42,0,-64,-80,-42,Top_Candidates,2130,2025-11-29T00:13:26.430722
11060,841,16649,300,5297,True,532218,3.6274709701538086,1,0,0,0,1,49,96,80,0,-49,-96,-80,Top_Candidates,11060,2025-11-29T00:13:30.058958
2177,841,16559,300,8039,True,2843686,7.054472923278809,1,0,0,0,1,10,20,40,0,-10,-20,-40,Top_Candidates,2177,2025-11-29T00:13:37.114210
8766,840,15774,300,5193,True,250709,3.1629581451416016,1,0,0,0,1,38,169,153,0,-38,-169,-153,Top_Candidates,8766,2025-11-29T00:13:40.278011
988,839,16368,300,7734,True,4786092,10.144471168518066,1,0,0,0,1,28,41,28,0,-28,-41,-28,Top_Candidates,988,2025-11-29T00:13:50.423338
388,833,15346,300,3461,True,135910,3.1626341342926025,1,0,0,0,1,57,42,16,0,-57,-42,-16,Top_Candidates,388,2025-11-29T00:13:53.587689
55379,833,16818,300,8850,True,2836733,6.883067846298218,1,0,0,0,1,21,78,112,0,-21,-78,-112,Top_Candidates,55379,2025-11-29T00:14:00.471538
6184,832,17223,300,8059,True,1450721,4.780592679977417,1,0,0,0,1,12,88,149,0,-12,-88,-149,Top_Candidates,6184,2025-11-29T00:14:05.252782
10146,832,17193,300,8798,True,2894254,7.184587001800537,1,0,0,0,1,8,59,82,0,-8,-59,-82,Top_Candidates,10146,2025-11-29T00:14:12.438002
7874,828,17015,300,4197,True,136642,3.1092121601104736,1,0,0,0,1,104,134,99,0,-104,-134,-99,Top_Candidates,7874,2025-11-29T00:14:15.547815
10128,826,17225,300,7015,True,1710702,4.976714372634888,1,0,0,0,1,42,37,69,0,-42,-37,-69,Top_Candidates,10128,2025-11-29T00:14:20.525489
2932,826,16665,300,3783,True,202019,3.263225793838501,1,0,0,0,1,79,93,36,0,-79,-93,-36,Top_Candidates,2932,2025-11-29T00:14:23.789667
8451,825,17179,300,6256,True,1756250,5.248004913330078,1,0,0,0,1,18,45,26,0,-18,-45,-26,Top_Candidates,8451,2025-11-29T00:14:29.038408
5347,825,16413,300,5231,True,321948,3.436980962753296,1,0,0,0,1,72,177,99,0,-72,-177,-99,Top_Candidates,5347,2025-11-29T00:14:32.476564
